DSPT_REQ_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,FCLT_PLC_SCLSF_NM,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM,golden_time_under_50min,arrival_time_diff,is_night,month_rcpt,dispatch_time_diff,FIRE_SUPESN_HR_log,DSPT_REQ_HR_log,FRSTN_GRNDS_DSTNC_log,CNTR_GRNDS_DSTNC_log,LFDAU_GRNDS_DSTNC_log,arrival_time_diff_log,dispatch_time_diff_log
392,1,97,4,1,-1.0,2,2,1,15.7,2.0,8,25.0,1,575.0,0,4,183.0,6.570882962339584,5.973809611869261,1.6094379124341003,0.6931471805599453,-inf,6.3561076606958915,5.214935757608986
970,12,32,23,13,-1.0,2,2,1,10.0,2.0,7,20.0,1,1013.0,0,2,43.0,11.048235692148234,6.878326468291325,3.1780538303479458,2.6390573296152584,-inf,6.921658184151129,3.784189633918261
2220,12,110,80,70,8.0,1,1,1,7.6,6.5,1,74.0,1,2220.0,0,2,0.0,10.090838109351523,7.7057128238944275,4.394449154672439,4.2626798770413155,2.1972245773362196,7.7057128238944275,0.0
614,1,113,31,7,-1.0,1,1,1,16.9,2.0,1,35.0,1,716.0,0,4,102.0,8.558910784768106,6.421622267806518,3.4657359027997265,2.0794415416798357,-inf,6.57507584059962,4.634728988229636
620,13,169,6,6,-1.0,2,2,1,7.9,2.0,5,38.0,1,640.0,0,2,20.0,8.259716961021523,6.431331081933479,1.9459101490553132,1.9459101490553132,-inf,6.46302945692067,3.044522437723423
1029,2,9,20,22,12.0,2,2,3,17.0,2.0,4,58.0,1,1111.0,0,4,82.0,8.014004994779459,6.937314081223682,3.044522437723423,3.1354942159291497,2.5649493574615367,7.013915474810528,4.418840607796598
688,12,75,32,7,-1.0,2,2,4,20.0,2.0,2,25.0,1,753.0,0,4,65.0,9.1986725671085,6.535241271013659,3.4965075614664802,2.0794415416798357,-inf,6.625392368007956,4.189654742026425
859,1,29,15,7,-1.0,2,2,1,13.0,15.0,8,22.0,1,877.0,0,4,18.0,5.476463551931511,6.756932389247553,2.772588722239781,2.0794415416798357,-inf,6.777646593635117,2.9444389791664403
730,2,213,12,12,38.0,2,2,3,15.8,2.0,3,10.0,1,730.0,0,2,0.0,11.114624632046082,6.594413459749778,2.5649493574615367,2.5649493574615367,3.6635616461296463,6.594413459749778,0.0
803,3,44,12,12,-1.0,2,2,1,18.1,2.0,6,18.0,1,847.0,0,4,44.0,8.084562415235304,6.6895992691789665,2.5649493574615367,2.5649493574615367,-inf,6.742880635791903,3.8066624897703196
316,2,73,21,4,-1.0,0,0,4,17.0,2.0,3,26.0,1,401.0,0,4,85.0,8.921857979353632,5.75890177387728,3.091042453358316,1.6094379124341003,-inf,5.996452088619021,4.454347296253507
234,15,191,27,7,3.0,2,2,1,13.4,2.0,1,39.0,1,285.0,0,4,51.0,8.014004994779459,5.459585514144159,3.332204510175204,2.0794415416798357,1.3862943611198906,5.655991810819852,3.9512437185814275
1055,1,38,8,6,-1.0,0,0,2,15.5,2.0,6,25.0,1,1124.0,0,4,69.0,8.290794347381356,6.962243464266207,2.1972245773362196,1.9459101490553132,-inf,7.025538314638521,4.248495242049359
1000,1,50,15,8,-1.0,2,2,1,20.5,2.0,1,36.0,1,1062.0,0,4,62.0,9.416866617466955,6.90875477931522,2.772588722239781,2.1972245773362196,-inf,6.968850378341948,4.143134726391533
687,1,125,6,6,6.0,2,2,1,8.1,2.0,8,23.0,1,759.0,0,4,72.0,5.8971538676367405,6.5337888379333435,1.9459101490553132,1.9459101490553132,1.9459101490553132,6.633318433280377,4.290459441148391
867,9,0,2,9,-1.0,2,2,3,17.8,2.0,4,15.0,1,942.0,0,4,75.0,9.212438170058329,6.7661917146603505,1.0986122886681098,2.302585092994046,-inf,6.849066282633458,4.330733340286331
485,11,8,16,4,-1.0,0,0,1,12.0,6.5,8,44.0,1,563.0,0,4,78.0,7.274479558773871,6.186208623900494,2.833213344056216,1.6094379124341003,-inf,6.335054251498059,4.3694478524670215
87,11,49,6,1,-1.0,2,2,3,11.0,2.0,3,45.0,1,201.0,0,4,114.0,7.836369760545124,4.477336814478207,1.9459101490553132,0.6931471805599453,-inf,5.308267697401205,4.74493212836325
256,1,109,2,2,-1.0,2,2,3,14.2,2.0,8,27.0,1,315.0,0,4,59.0,9.127936545721367,5.54907608489522,1.0986122886681098,1.0986122886681098,-inf,5.755742213586912,4.0943445622221
438,1,128,6,3,-1.0,2,2,4,23.0,2.0,3,38.0,1,499.0,0,4,61.0,9.5620530240851,6.0844994130751715,1.9459101490553132,1.3862943611198906,-inf,6.214608098422191,4.127134385045092
301,15,191,24,4,-1.0,2,2,1,23.0,6.5,3,48.0,1,410.0,0,4,109.0,9.47654341275084,5.71042701737487,3.2188758248682006,1.6094379124341003,-inf,6.018593214496234,4.700480365792417
420,1,146,11,1,-1.0,1,1,1,15.2,2.0,8,28.0,1,493.0,0,4,73.0,7.789040401657477,6.042632833682381,2.4849066497880004,0.6931471805599453,-inf,6.202535517187923,4.30406509320417
480,2,184,10,3,-1.0,2,2,1,20.0,2.0,2,30.0,1,540.0,0,4,60.0,8.026496938945412,6.175867270105761,2.3978952727983707,1.3862943611198906,-inf,6.293419278846481,4.110873864173311
300,13,51,25,2,-1.0,2,2,4,20.0,2.0,6,35.0,1,325.0,0,4,25.0,8.576781982827894,5.707110264748875,3.258096538021482,1.0986122886681098,-inf,5.786897381366708,3.258096538021482
274,1,64,2,2,3.0,2,2,1,17.1,2.0,3,20.0,1,373.0,0,4,99.0,6.447305862541213,5.616771097666572,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.924255797414532,4.605170185988092
240,8,98,1,1,-1.0,2,2,3,16.6,2.0,6,27.0,1,360.0,0,4,120.0,8.09925056179696,5.484796933490655,0.6931471805599453,0.6931471805599453,-inf,5.8888779583328805,4.795790545596741
1434,16,76,24,12,-1.0,2,2,2,15.8,2.0,4,22.0,1,1487.0,0,4,53.0,8.176110342237342,7.268920128193722,3.2188758248682006,2.5649493574615367,-inf,7.305188215393037,3.9889840465642745
441,2,211,8,8,-1.0,0,0,1,22.6,2.0,7,27.0,1,529.0,0,4,88.0,6.9650803456014065,6.091309882077698,2.1972245773362196,2.1972245773362196,-inf,6.272877006546167,4.48863636973214
406,3,190,38,4,-1.0,1,1,1,20.0,2.0,7,19.0,1,433.0,0,4,27.0,9.071537969095724,6.008813185442595,3.6635616461296463,1.6094379124341003,-inf,6.073044534100405,3.332204510175204
1075,1,123,12,12,11.0,0,0,1,15.4,2.0,8,22.0,1,1175.0,0,4,100.0,7.393263094763838,6.98100574072173,2.5649493574615367,2.5649493574615367,2.4849066497880004,7.069874128458572,4.61512051684126
358,15,23,16,5,-1.0,2,2,1,15.4,2.0,7,21.0,1,414.0,0,4,56.0,8.355850041007475,5.883322388488279,2.833213344056216,1.791759469228055,-inf,6.028278520230698,4.04305126783455
361,15,191,22,3,-1.0,2,2,1,14.6,2.0,2,34.0,1,412.0,0,4,51.0,7.153833801578843,5.8916442118257715,3.1354942159291497,1.3862943611198906,-inf,6.023447592961033,3.9512437185814275
408,1,146,4,2,-1.0,1,1,1,13.6,2.0,3,31.0,1,466.0,0,4,58.0,6.710523109452428,6.013715156042802,1.6094379124341003,1.0986122886681098,-inf,6.1463292576688975,4.07753744390572
702,12,133,20,20,6.0,1,1,3,15.0,2.0,1,60.0,1,744.0,0,4,42.0,9.146654820290049,6.555356891810665,3.044522437723423,3.044522437723423,1.9459101490553132,6.61338421837956,3.7612001156935624
941,1,121,12,6,1.0,2,2,1,17.0,2.0,7,25.0,1,985.0,0,4,44.0,8.104401307921613,6.848005274576363,2.5649493574615367,1.9459101490553132,0.6931471805599453,6.893656354602635,3.8066624897703196
766,2,201,20,11,-1.0,1,1,3,3.5,6.5,1,34.0,1,811.0,0,2,45.0,8.90761234131913,6.642486801367256,3.044522437723423,2.4849066497880004,-inf,6.699500340161678,3.828641396489095
324,15,59,18,6,-1.0,2,2,1,0.0,-1.0,0,0.0,1,413.0,0,2,89.0,8.922791623969637,5.783825182329737,2.9444389791664403,1.9459101490553132,-inf,6.025865973825314,4.499809670330265
1506,1,123,32,26,9.0,1,1,3,-3.6,2.0,7,49.0,1,1517.0,0,2,11.0,8.098642843759418,7.317876198626496,3.4965075614664802,3.295836866004329,2.302585092994046,7.325148957955575,2.4849066497880004
498,10,150,21,21,4.0,1,1,3,10.2,2.0,6,14.0,1,539.0,0,2,41.0,6.754604099487962,6.212606095751519,3.091042453358316,3.091042453358316,1.6094379124341003,6.29156913955832,3.7376696182833684
442,2,10,15,3,-1.0,2,2,1,0.7,2.0,8,31.0,1,507.0,0,1,65.0,8.051340933292979,6.093569770045136,2.772588722239781,1.3862943611198906,-inf,6.230481447578482,4.189654742026425
936,15,200,23,12,-1.0,2,2,1,78.0,2.0,1,68.0,1,995.0,0,2,59.0,10.030516600664669,6.842683282238422,3.1780538303479458,2.5649493574615367,-inf,6.903747257584598,4.0943445622221
269,5,57,2,2,-1.0,2,2,1,11.1,2.0,6,17.0,1,335.0,0,2,66.0,6.836259277277067,5.598421958998375,1.0986122886681098,1.0986122886681098,-inf,5.817111159963204,4.204692619390966
557,10,82,9,5,-1.0,0,0,3,6.5,6.5,5,20.0,1,557.0,0,1,0.0,7.202661196523238,6.324358962381311,2.302585092994046,1.791759469228055,-inf,6.324358962381311,0.0
1117,3,72,34,13,-1.0,2,2,1,11.5,6.5,8,30.0,1,1190.0,0,2,73.0,11.293562259137364,7.0192966537150445,3.5553480614894135,2.6390573296152584,-inf,7.0825485693553,4.30406509320417
411,12,108,9,5,-1.0,2,2,3,10.0,2.0,8,20.0,1,451.0,0,2,40.0,8.95531908176395,6.021023349349527,2.302585092994046,1.791759469228055,-inf,6.113682179832232,3.713572066704308
561,0,162,32,5,15.0,2,2,1,4.0,6.5,3,61.0,1,703.0,0,2,142.0,10.02870951728951,6.331501849893691,3.4965075614664802,1.791759469228055,2.772588722239781,6.556778356158042,4.962844630259907
1200,12,143,0,0,-1.0,2,2,1,10.9,2.0,7,62.5,1,1200.0,0,2,0.0,9.218407743053941,7.0909098220799835,0.0,0.0,-inf,7.0909098220799835,0.0
1315,3,99,17,0,11.0,1,1,2,20.0,2.0,3,24.0,1,1487.0,0,5,172.0,10.137887512106037,7.182352111885263,2.8903717578961645,0.0,2.4849066497880004,7.305188215393037,5.153291594497779
586,3,136,30,20,3.0,2,2,1,20.0,2.0,7,26.0,1,652.0,0,5,66.0,7.843064016692054,6.375024819828097,3.4339872044851463,3.044522437723423,1.3862943611198906,6.481577129276431,4.204692619390966
470,1,26,4,4,-1.0,2,2,3,23.4,2.0,5,40.0,1,646.0,0,4,176.0,7.057036981697891,6.154858094016418,1.6094379124341003,1.6094379124341003,-inf,6.472346294500901,5.176149732573829
480,1,205,28,14,8.0,2,2,2,28.1,6.5,6,26.0,1,540.0,0,4,60.0,9.61587214452889,6.175867270105761,3.367295829986474,2.70805020110221,2.1972245773362196,6.293419278846481,4.110873864173311
524,0,199,7,1,-1.0,1,1,1,17.8,2.0,3,28.0,1,563.0,0,5,39.0,8.854950316500325,6.263398262591624,2.0794415416798357,0.6931471805599453,-inf,6.335054251498059,3.6888794541139363
533,1,1,26,3,-1.0,2,2,3,24.4,2.0,2,18.0,1,583.0,0,4,50.0,6.075346031088684,6.280395838960195,3.295836866004329,1.3862943611198906,-inf,6.369900982828227,3.9318256327243257
505,0,203,47,11,-1.0,2,2,1,15.3,2.0,6,35.0,1,537.0,0,5,32.0,8.061486866871327,6.226536669287466,3.871201010907891,2.4849066497880004,-inf,6.2878585601617845,3.4965075614664802
343,13,79,46,16,2.0,0,0,3,16.2,2.0,5,77.0,1,398.0,0,5,55.0,8.339739766019143,5.840641657373398,3.8501476017100584,2.833213344056216,1.0986122886681098,5.988961416889864,4.02535169073515
626,3,12,18,3,-1.0,2,2,3,24.5,2.0,3,39.0,1,679.0,0,4,53.0,8.432506383249043,6.440946540632921,2.9444389791664403,1.3862943611198906,-inf,6.522092798170152,3.9889840465642745
361,15,80,20,9,-1.0,2,2,3,18.3,2.0,1,40.0,1,440.0,0,4,79.0,9.297618380083243,5.8916442118257715,3.044522437723423,2.302585092994046,-inf,6.089044875446846,4.382026634673881
700,16,132,17,8,-1.0,1,1,1,28.0,2.0,5,21.0,1,742.0,0,4,42.0,7.73718007783463,6.55250788703459,2.8903717578961645,2.1972245773362196,-inf,6.610696044717759,3.7612001156935624
842,12,219,26,18,11.0,2,2,1,0.0,-1.0,0,0.0,1,879.0,0,5,37.0,8.662331957082475,6.736966958001855,3.295836866004329,2.9444389791664403,2.4849066497880004,6.779921907472252,3.6375861597263857
674,15,23,23,9,16.0,2,2,2,21.4,6.5,3,50.0,1,707.0,0,4,33.0,9.331052447138447,6.51471269087253,3.1780538303479458,2.302585092994046,2.833213344056216,6.56244409369372,3.5263605246161616
1240,3,136,22,14,-1.0,2,2,3,22.5,2.0,7,44.0,1,1314.0,0,4,74.0,9.125544720271467,7.123672785204607,3.1354942159291497,2.70805020110221,-inf,7.181591944611865,4.31748811353631
421,16,76,4,4,-1.0,2,2,1,15.5,2.0,5,49.0,1,481.0,1,5,60.0,7.923348211930154,6.045005314036012,1.6094379124341003,1.6094379124341003,-inf,6.1779441140506,4.110873864173311
717,5,62,20,6,-1.0,1,1,3,12.8,2.0,1,49.0,1,800.0,1,4,83.0,9.852562611350837,6.576469569048224,3.044522437723423,1.9459101490553132,-inf,6.68586094706836,4.430816798843313
1003,0,196,12,11,-1.0,2,2,1,15.6,2.0,3,71.0,1,1089.0,1,4,86.0,9.4054136126953,6.911747300251674,2.5649493574615367,2.4849066497880004,-inf,6.993932975223189,4.465908118654584
66,5,56,1,1,-1.0,1,1,3,16.1,2.0,3,33.0,1,125.0,1,4,59.0,9.617271072245957,4.204692619390966,0.6931471805599453,0.6931471805599453,-inf,4.836281906951478,4.0943445622221
390,15,92,19,5,-1.0,1,1,3,15.0,6.5,1,72.0,1,419.0,0,4,29.0,7.427738840532894,5.968707559985366,2.995732273553991,1.791759469228055,-inf,6.040254711277414,3.4011973816621555
313,15,216,18,0,4.0,2,2,3,12.0,2.0,3,81.0,1,391.0,1,4,78.0,10.46070045585524,5.749392985908253,2.9444389791664403,0.0,1.6094379124341003,5.971261839790462,4.3694478524670215
428,1,121,5,2,-1.0,0,0,1,19.6,2.0,3,41.0,1,504.0,0,4,76.0,7.700747794511798,6.061456918928017,1.791759469228055,1.0986122886681098,-inf,6.22455842927536,4.343805421853684
1728,0,120,16,18,-1.0,2,2,1,21.5,6.5,7,50.0,1,1785.0,0,4,57.0,10.627794195345174,7.455298485683291,2.833213344056216,2.9444389791664403,-inf,7.487733761436444,4.060443010546419
226,0,4,17,2,-1.0,2,2,1,24.0,2.0,6,39.0,1,315.0,0,4,89.0,7.124478262493424,5.424950017481403,2.8903717578961645,1.0986122886681098,-inf,5.755742213586912,4.499809670330265
801,16,31,13,13,-1.0,2,2,3,24.5,2.0,3,26.0,1,884.0,0,5,83.0,7.390798521735676,6.687108607866515,2.6390573296152584,2.6390573296152584,-inf,6.785587645007929,4.430816798843313
1151,1,123,35,8,-1.0,2,2,1,25.4,2.0,3,24.0,1,1217.0,0,5,66.0,8.821879862683842,7.049254841255837,3.58351893845611,2.1972245773362196,-inf,7.1049654482698426,4.204692619390966
222,15,111,9,2,-1.0,2,2,2,21.4,2.0,5,41.0,1,279.0,0,4,57.0,7.756623334538858,5.407171771460119,2.302585092994046,1.0986122886681098,-inf,5.634789603169249,4.060443010546419
648,0,4,5,7,-1.0,2,2,1,23.8,2.0,3,39.0,1,706.0,1,4,58.0,6.902742737158593,6.47543271670409,1.791759469228055,2.0794415416798357,-inf,6.561030665896573,4.07753744390572
775,13,107,13,13,-1.0,2,2,3,19.3,2.0,2,43.0,1,824.0,0,4,49.0,8.445052513638554,6.654152520183219,2.6390573296152584,2.6390573296152584,-inf,6.715383386334681,3.912023005428146
509,6,60,9,2,-1.0,1,1,3,24.3,2.0,4,22.0,1,577.0,0,4,68.0,6.4692503167957724,6.234410725718371,2.302585092994046,1.0986122886681098,-inf,6.359573868672378,4.23410650459726
1119,2,213,37,14,13.0,2,2,3,8.4,2.0,5,93.0,1,1398.0,1,5,279.0,8.462737005620179,7.02108396428914,3.6375861597263857,2.70805020110221,2.6390573296152584,7.243512974665482,5.634789603169249
419,2,86,30,3,-1.0,2,2,3,21.0,2.0,1,70.0,1,489.0,0,4,70.0,8.576216531865699,6.040254711277414,3.4339872044851463,1.3862943611198906,-inf,6.194405391104672,4.2626798770413155
1489,1,123,10,10,6.0,2,2,2,18.2,2.0,7,49.0,1,1561.0,1,5,72.0,10.424481305217745,7.306531398939505,2.3978952727983707,2.3978952727983707,1.9459101490553132,7.3537223303996315,4.290459441148391
1665,3,77,48,15,3.0,2,2,2,22.0,2.0,8,48.0,1,1724.0,0,4,59.0,9.036463061964891,7.418180822726788,3.8918202981106265,2.772588722239781,1.3862943611198906,7.45298232946546,4.0943445622221
371,2,52,1,1,-1.0,2,2,3,19.0,2.0,2,33.0,1,414.0,0,5,43.0,0.0,5.918893854273146,0.6931471805599453,0.6931471805599453,-inf,6.028278520230698,3.784189633918261
413,12,166,4,4,-1.0,2,2,3,21.4,2.0,2,53.0,1,608.0,0,5,195.0,8.498010371999463,6.025865973825314,1.6094379124341003,1.6094379124341003,-inf,6.411818267709897,5.278114659230517
936,16,141,40,12,-1.0,2,2,1,20.5,2.0,5,23.0,1,988.0,0,5,52.0,9.737551024991497,6.842683282238422,3.713572066704308,2.5649493574615367,-inf,6.8966943316227125,3.970291913552122
390,10,150,11,11,6.0,1,1,3,8.7,2.0,2,84.0,1,416.0,1,5,26.0,4.718498871295094,5.968707559985366,2.4849066497880004,2.4849066497880004,1.9459101490553132,6.0330862217988015,3.295836866004329
214,9,0,10,5,1.0,2,2,1,25.4,2.0,3,42.0,1,253.0,0,4,39.0,7.476472381163905,5.3706380281276624,2.3978952727983707,1.791759469228055,0.6931471805599453,5.537334267018537,3.6888794541139363
1360,1,123,0,0,-1.0,2,2,0,25.1,2.0,3,43.0,1,1426.0,0,4,66.0,8.613048677059759,7.215975002651466,0.0,0.0,-inf,7.2633296174768365,4.204692619390966
381,12,22,25,7,7.0,2,2,1,27.0,2.0,6,70.0,1,415.0,0,4,34.0,9.291367210618557,5.945420608606575,3.258096538021482,2.0794415416798357,2.0794415416798357,6.030685260261263,3.5553480614894135
1467,1,64,6,6,1.0,1,1,3,23.1,2.0,5,66.0,1,1467.0,0,4,0.0,7.655390644826152,7.291656209174461,1.9459101490553132,1.9459101490553132,0.6931471805599453,7.291656209174461,0.0
438,0,118,2,2,-1.0,1,1,1,26.6,6.5,1,12.0,1,509.0,0,4,71.0,8.969541885423252,6.0844994130751715,1.0986122886681098,1.0986122886681098,-inf,6.234410725718371,4.276666119016055
680,3,134,69,12,8.0,2,2,2,24.8,2.0,1,26.0,1,716.0,0,4,36.0,8.881002624255569,6.523562306149512,4.248495242049359,2.5649493574615367,2.1972245773362196,6.57507584059962,3.6109179126442243
252,15,186,12,7,3.0,2,2,3,24.7,2.0,8,22.0,1,309.0,0,4,57.0,7.490529402060711,5.53338948872752,2.5649493574615367,2.0794415416798357,1.3862943611198906,5.736572297479192,4.060443010546419
816,0,221,33,9,-1.0,2,2,1,20.1,2.0,3,53.0,1,897.0,0,4,81.0,7.257002707092073,6.705639094860003,3.5263605246161616,2.302585092994046,-inf,6.8001700683022,4.406719247264253
546,0,196,18,4,-1.0,0,0,2,17.6,6.5,6,28.0,1,579.0,0,4,33.0,8.14902386805177,6.304448802421981,2.9444389791664403,1.6094379124341003,-inf,6.363028103540465,3.5263605246161616
611,13,177,8,8,-1.0,2,2,1,26.8,2.0,1,17.0,1,640.0,0,4,29.0,7.836764783264067,6.416732282512326,2.1972245773362196,2.1972245773362196,-inf,6.46302945692067,3.4011973816621555
1103,15,59,18,18,-1.0,0,0,3,22.0,2.0,3,60.0,1,1217.0,0,4,114.0,7.282761179605593,7.00669522683704,2.9444389791664403,2.9444389791664403,-inf,7.1049654482698426,4.74493212836325
346,11,89,7,5,-1.0,1,1,3,16.8,2.0,8,39.0,1,346.0,0,4,0.0,7.313886831633462,5.849324779946859,2.0794415416798357,1.791759469228055,-inf,5.849324779946859,0.0
527,5,48,5,1,-1.0,2,2,1,26.0,2.0,3,30.0,1,571.0,0,4,44.0,6.037870919922137,6.269096283706261,1.791759469228055,0.6931471805599453,-inf,6.349138991379798,3.8066624897703196
5674,0,16,27,19,11.0,1,1,2,22.4,2.0,3,24.0,0,5749.0,1,4,75.0,10.785352457395266,8.643825842349603,3.332204510175204,2.995732273553991,2.4849066497880004,8.656955133791396,4.330733340286331
743,15,191,14,11,7.0,2,2,1,22.4,2.0,8,20.0,1,743.0,0,4,0.0,9.531118671917154,6.612041034833092,2.70805020110221,2.4849066497880004,2.0794415416798357,6.612041034833092,0.0
877,1,17,14,8,-1.0,1,1,2,23.3,2.0,6,58.0,1,1027.0,0,4,150.0,8.593042503699674,6.777646593635117,2.70805020110221,2.1972245773362196,-inf,6.93537044601511,5.017279836814924
163,11,8,12,2,-1.0,2,2,1,18.1,2.0,8,37.0,1,223.0,0,4,60.0,8.747034264178168,5.099866427824199,2.5649493574615367,1.0986122886681098,-inf,5.4116460518550396,4.110873864173311
1010,16,192,35,24,18.0,2,2,2,25.0,2.0,4,46.0,1,1117.0,0,4,107.0,8.166784289056151,6.918695219020472,3.58351893845611,3.2188758248682006,2.9444389791664403,7.0192966537150445,4.68213122712422
931,0,135,17,17,3.0,0,0,3,24.4,2.0,3,35.0,1,1000.0,0,4,69.0,8.784927626058323,6.837332814685591,2.8903717578961645,2.8903717578961645,1.3862943611198906,6.90875477931522,4.248495242049359
218,15,138,14,4,-1.0,1,1,3,17.9,2.0,8,34.0,1,299.0,0,4,81.0,9.32375833901174,5.389071729816501,2.70805020110221,1.6094379124341003,-inf,5.703782474656201,4.406719247264253
924,1,50,23,19,8.0,2,2,3,22.4,2.0,8,20.0,1,997.0,0,4,73.0,8.163371316459912,6.829793737512425,3.1780538303479458,2.995732273553991,2.1972245773362196,6.905753276311464,4.30406509320417
952,3,37,33,9,-1.0,2,2,2,26.4,2.0,1,25.0,1,1021.0,0,4,69.0,9.123038043573386,6.859614903654202,3.5263605246161616,2.302585092994046,-inf,6.92951677076365,4.248495242049359
810,12,75,28,9,-1.0,2,2,1,19.0,2.0,7,30.0,1,947.0,0,5,137.0,8.90734159541251,6.698268054115413,3.367295829986474,2.302585092994046,-inf,6.854354502255021,4.927253685157205
291,8,94,2,2,-1.0,0,0,3,19.0,2.0,1,23.0,1,337.0,0,4,46.0,8.72891172506098,5.676753802268282,1.0986122886681098,1.0986122886681098,-inf,5.823045895483019,3.8501476017100584
225,15,80,7,3,-1.0,2,2,1,21.2,2.0,3,27.0,1,325.0,0,4,100.0,8.594709633844065,5.420534999272286,2.0794415416798357,1.3862943611198906,-inf,5.786897381366708,4.61512051684126
625,5,62,20,4,-1.0,2,2,3,24.8,2.0,8,17.0,1,697.0,0,4,72.0,8.85623355614316,6.439350371100098,3.044522437723423,1.6094379124341003,-inf,6.548219102762372,4.290459441148391
715,5,57,12,5,-1.0,2,2,1,12.0,-1.0,0,40.0,1,782.0,0,4,67.0,10.15073817919357,6.573680166960646,2.5649493574615367,1.791759469228055,-inf,6.663132695990803,4.219507705176107
533,1,123,9,9,5.0,2,2,1,19.2,6.5,8,24.0,1,578.0,0,5,45.0,8.224431573221159,6.280395838960195,2.302585092994046,2.302585092994046,1.791759469228055,6.361302477572996,3.828641396489095
311,1,202,25,2,14.0,2,2,1,18.3,6.5,3,31.0,1,364.0,0,5,53.0,8.661466680572662,5.7430031878094825,3.258096538021482,1.0986122886681098,2.70805020110221,5.8998973535824915,3.9889840465642745
1281,0,135,19,19,7.0,0,0,1,22.2,2.0,3,17.0,1,1326.0,0,4,45.0,9.757305042358047,7.156176637480615,2.995732273553991,2.995732273553991,2.0794415416798357,7.190676034332207,3.828641396489095
561,1,50,14,7,-1.0,2,2,1,19.8,2.0,3,29.0,1,621.0,0,4,60.0,9.68234200388459,6.331501849893691,2.70805020110221,2.0794415416798357,-inf,6.432940092739179,4.110873864173311
908,1,109,19,7,-1.0,0,0,1,21.0,2.0,1,18.0,1,953.0,0,4,45.0,8.775085935057266,6.812345094177479,2.995732273553991,2.0794415416798357,-inf,6.860663671448287,3.828641396489095
310,2,185,4,4,-1.0,2,2,2,14.0,2.0,2,55.0,1,387.0,1,4,77.0,9.555205857955418,5.739792912179234,1.6094379124341003,1.6094379124341003,-inf,5.961005339623274,4.356708826689592
660,1,205,17,14,3.0,2,2,1,22.9,2.0,3,11.0,1,720.0,0,4,60.0,6.293419278846481,6.493753839851686,2.8903717578961645,2.70805020110221,1.3862943611198906,6.580639137284949,4.110873864173311
826,2,180,12,12,-1.0,2,2,1,26.0,2.0,3,16.0,1,866.0,0,4,40.0,9.301277366968284,6.717804695023691,2.5649493574615367,2.5649493574615367,-inf,6.7650389767805414,3.713572066704308
1115,0,196,33,31,17.0,1,1,3,18.0,10.5,8,31.0,1,1311.0,0,4,196.0,9.001715906761175,7.017506142941256,3.5263605246161616,3.4657359027997265,2.8903717578961645,7.179307969504034,5.2832037287379885
1609,15,54,34,24,-1.0,2,2,3,21.5,2.0,8,0.0,1,1724.0,0,4,115.0,7.9617188159813645,7.383989457978509,3.5553480614894135,3.2188758248682006,-inf,7.45298232946546,4.7535901911063645
2543,1,123,29,14,-1.0,2,2,1,0.0,-1.0,0,0.0,1,2608.0,0,5,65.0,9.167224080902555,7.841492924460013,3.4011973816621555,2.70805020110221,-inf,7.866722285136729,4.189654742026425
1134,0,188,25,13,-1.0,1,1,2,21.8,2.0,3,19.0,1,1208.0,0,4,74.0,9.597166175865409,7.034387929915503,3.258096538021482,2.6390573296152584,-inf,7.097548850614793,4.31748811353631
1811,3,12,24,21,-1.0,2,2,1,28.6,2.0,7,32.0,1,1865.0,0,5,54.0,6.70196036600254,7.502186486602924,3.2188758248682006,3.091042453358316,-inf,7.531552381407289,4.007333185232471
409,8,5,4,3,-1.0,1,1,3,23.0,2.0,8,72.0,1,559.0,0,5,150.0,8.302017809751204,6.016157159698354,1.6094379124341003,1.3862943611198906,-inf,6.327936783729195,5.017279836814924
207,8,25,4,1,-1.0,2,2,3,10.9,2.0,5,80.0,1,272.0,1,5,65.0,6.452048954437226,5.337538079701318,1.6094379124341003,0.6931471805599453,-inf,5.60947179518496,4.189654742026425
