WRINV_NO,FIRE_TYPE_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
200413172750984,임야,,,0,0,0,7425,월,,,20200413130857,20200413131026,20200413132922,20200413152206,20200413153757,20200413164033,1136,7715,경기도,가평군,26,21,13.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산아래,17.6,9~12 m/s,북동,19.0
200414162655592,임야,,,0,0,0,0,화,시흥소방서,시흥119안전센터,20200414140927,20200414141257,20200414142242,20200414150113,20200414152018,20200414155751,585,3456,경기도,시흥시,5,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산중턱,18.0,5~8 m/s,북동,22.0
200414180611114,임야,,,0,0,0,9680,화,남양주소방서,와부119안전센터,20200414134655,20200414134836,20200414141254,20200414150607,20200414154058,20200414170255,1458,5284,경기도,남양주시,21,15,4.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,20.4,5~8 m/s,서,21.0
200404231343456,임야,,,0,0,0,730,토,성남소방서,상대원119안전센터,20200404203834,20200404203951,20200404205000,20200404210042,20200404211859,20200404220826,609,1739,경기도,성남시 중원구,1,3,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,9.0,0~4 m/s,북서,12.0
200410193028584,임야,,,0,0,0,1320,금,남양주소방서,화도119안전센터,20200410142357,20200410142452,20200410143552,20200410161648,20200410164324,20200410182244,660,7652,경기도,남양주시,18,8,11.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,15.8,0~4 m/s,남서,27.0
200417171521994,임야,,,0,0,0,215,목,안산소방서,원시119안전센터,20200409144023,20200409144105,20200409144314,20200409145352,20200409145705,20200409155514,129,831,경기도,안산시 단원구,4,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,공유림,,N,N,N,공유림,산아래,0.0,NONE,NONE,0.0
200414183854500,임야,,,0,0,0,2178,화,과천소방서,중앙119안전센터,20200414155920,20200414160214,20200414160810,20200414161853,20200414163215,20200414174015,356,1445,경기도,과천시,2,0,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산중턱,18.3,0~4 m/s,남서,18.0
200408182945303,임야,,,0,0,0,39,수,포천소방서,가산119안전센터,20200408161541,20200408161641,20200408162642,20200408164042,20200408164052,20200408172042,601,850,경기도,포천시,10,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,12.8,0~4 m/s,북동,0.0
200430153516394,임야,,,0,0,0,550,목,용인소방서,역북119안전센터,20200430123513,20200430123643,20200430124423,20200430130405,20200430131551,20200430140952,460,1888,경기도,용인시 처인구,7,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,21.1,0~4 m/s,남서,59.0
200406183831361,임야,,,0,0,0,2860,월,남양주소방서,화도119안전센터,20200406150754,20200406150843,20200406151923,20200406155421,20200406161948,20200406171129,640,3625,경기도,남양주시,10,4,3.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,16.7,5~8 m/s,남서,22.0
200405232125301,임야,,,0,0,0,278,일,파주소방서,통일119안전센터,20200405155512,20200405155614,20200405161151,20200406001201,20200406001201,20200406020741,937,28810,경기도,파주시,9,9,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산아래,13.5,5~8 m/s,서,17.0
200405224617406,임야,,,0,0,0,97,일,파주소방서,교하119안전센터,20200405121410,20200405121505,20200405122453,20200405133511,20200405133511,20200405143824,588,4218,경기도,파주시,22,6,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,10.9,5~8 m/s,남서,18.0
200404232251318,임야,전기,380/220V이상 상용전원,0,0,0,165,토,파주소방서,적성119안전센터,20200404165956,20200404170217,20200404170621,20200404171548,20200404171548,20200404191559,244,567,경기도,파주시,12,14,1.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마","종이,목재,건초등",잔디,산업장비,기타(산업장비),,,임야,산불,공유림,,N,N,N,공유림,평지,11.3,13~17 m/s,남서,13.0
200609154306247,임야,,,0,0,0,187,화,광주소방서,오포119안전센터,20200609131119,20200609131619,20200609132448,20200609133448,20200609134548,20200609143848,509,1260,경기도,광주시,11,2,0.0,"폭발물, 폭죽","폭발물, 폭죽",화학적 요인,자연발화,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산아래,34.8,0~4 m/s,북서,32.0
200416020411245,임야,,,0,0,0,1191,수,여주소방서,가남119안전센터,20200415230412,20200415230557,20200415231355,20200415233928,20200416002501,20200416005351,478,4266,경기도,여주시,19,21,8.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,9.3,0~4 m/s,남서,57.0
200430171343195,임야,,,0,0,0,6050,목,포천소방서,내촌119안전센터,20200430143908,20200430144039,20200430145519,20200430170050,20200430171957,20200430172155,880,8678,경기도,포천시,17,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,23.1,NONE,남동,38.0
200408170940875,임야,,,0,0,0,3327,수,,,20200408142521,20200408142623,20200408144052,20200408164638,20200408185500,20200408192953,869,15248,경기도,연천군,16,13,8.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,12.1,0~4 m/s,북서,0.0
200414181427578,임야,,,0,0,0,1067,화,남양주소방서,화도119안전센터,20200414135757,20200414135948,20200414142153,20200414154308,20200414154308,20200414170441,1325,4875,경기도,남양주시,13,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,20.8,NONE,NONE,21.0
200401185323780,임야,,,0,0,0,30773,수,송탄소방서,진위119안전센터,20200401130629,20200401130803,20200401132434,20200401180031,20200401185831,20200401223203,991,20037,경기도,평택시,6,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,10.7,9~12 m/s,남서,34.0
200405194751908,임야,,,0,0,0,825,일,여주소방서,가남119안전센터,20200405181129,20200405181216,20200405182353,20200405182708,20200405183451,20200405190348,697,658,경기도,여주시,9,5,0.0,기타(발화원인),기타(발화원인),부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,평지,10.0,0~4 m/s,북서,27.0
200418152346327,임야,,,0,0,0,1,토,화성소방서,남양119안전센터,20200418122218,20200418122318,20200418124537,20200418125148,20200418132831,20200418135352,1339,2574,경기도,화성시,14,11,5.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",건초,임야,산불,국유림,,N,N,N,국유림,산중턱,17.4,0~4 m/s,북동,45.0
200406183720488,임야,,,0,0,0,0,월,의왕소방서,고천119안전센터,20200406163833,20200406163933,20200406164539,20200406170039,20200406170039,20200406180539,366,900,경기도,의왕시,1,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,12.0,0~4 m/s,동,27.0
200430222620807,임야,,,0,0,0,3030,목,,,20200430171652,20200430171720,20200430174016,20200430192239,20200430192239,20200430210608,1376,6143,경기도,가평군,16,16,6.0,"불꽃, 불티","불꽃, 불티",부주의,가연물 근접방치,"종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산중턱,23.7,0~4 m/s,남서,40.0
200318162915093,임야,,,0,0,0,1980,수,장수소방서,장수119안전센터,20200318130527,20200318130636,20200318131322,20200318144553,20200318153000,20200318153000,406,8198,전북특별자치도,장수군,17,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산중턱,15.1,0~4 m/s,서,22.0
200313133241727,임야,,,0,0,0,239,금,전주완산소방서,서부119안전센터,20200313122912,20200313122957,20200313123513,20200313124516,20200313131016,20200313132016,316,2103,전북특별자치도,전주시 완산구,4,4,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,11.6,0~4 m/s,북서,40.0
200324160838609,임야,,,0,0,0,1100,화,진안소방서,진안119안전센터,20200324123333,20200324123415,20200324125449,20200324140039,20200324143039,20200324150000,1234,5750,전북특별자치도,진안군,37,14,19.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,15.9,0~4 m/s,북동,19.0
200314153639836,임야,,,0,0,0,506,토,장수소방서,장수119안전센터,20200314120452,20200314120452,20200314120914,20200314123535,20200314132035,20200314133035,262,4281,전북특별자치도,장수군,14,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,5.1,13~17 m/s,북,29.0
200409104437081,임야,,,0,0,0,8316,수,남원소방서,식정119안전센터,20200408170147,20200408170331,20200408170951,20200408185015,20200409093018,20200409093542,380,58827,전북특별자치도,남원시,4,4,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,평지,13.0,0~4 m/s,동,25.0
200320220155578,임야,,,0,1,1,4413,금,순창소방서,순창119안전센터,20200320190236,20200320190320,20200320191207,20200320201755,20200320215300,20200320222000,527,9653,전북특별자치도,순창군,7,7,9.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산중턱,11.0,0~4 m/s,서,29.0
200324150946279,임야,,,0,0,0,110,화,전주완산소방서,서부119안전센터,20200324131857,20200324131857,20200324132230,20200324133523,20200324140523,20200324150423,213,2573,전북특별자치도,전주시 완산구,6,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,16.5,0~4 m/s,북서,30.0
200323160348693,임야,전기,380/220V이상 상용전원,0,0,0,360,월,임실소방서,임실119안전센터,20200323122541,20200323122710,20200323124529,20200323131850,20200323140550,20200323144750,1099,4821,전북특별자치도,임실군,47,12,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하","종이,목재,건초등","풀, 나뭇잎",농업용장비,양수기,"종이,목재,건초등","풀, 나뭇잎",임야,산불,공유림,,N,N,N,공유림,산아래,13.5,0~4 m/s,북서,37.0
200405163941206,임야,,,0,0,0,4400,일,김제소방서,교동119안전센터,20200405102834,20200405102834,20200405104231,20200405105947,20200405114047,20200405122047,837,3496,전북특별자치도,김제시,12,12,9.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,8.0,0~4 m/s,북동,26.6
200317173135760,임야,,,0,0,0,522,화,김제소방서,검산119안전센터,20200317151407,20200317151515,20200317152212,20200317154524,20200317155526,20200317160503,417,1994,전북특별자치도,김제시,9,9,5.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,"종이,목재,건초등",잔디,,,,,임야,산불,사유림,,N,N,N,사유림,평지,13.5,5~8 m/s,북서,58.0
200412091230403,임야,,,0,0,0,550,목,장수소방서,장수119안전센터,20200409132416,20200409132545,20200409133015,20200409185000,20200410100000,20200410101000,270,73785,전북특별자치도,장수군,33,0,4.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산중턱,12.9,NONE,북동,26.0
200315174306933,임야,,,0,0,0,0,일,강릉소방서,경포119안전센터,20200315145329,20200315145437,20200315150422,20200315151526,20200315151556,20200315161159,585,694,강원특별자치도,강릉시,6,6,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산중턱,6.4,0~4 m/s,북동,48.0
200404134359823,임야,,,0,0,0,9634,토,삼척소방서,근덕119안전센터,20200404032656,20200404032744,20200404034022,20200404061046,20200404090000,20200404140528,758,19178,강원특별자치도,삼척시,16,9,0.0,작동기기,작동기기,전기적 요인,기타(전기적요인),"전기,전자",전선피복,배선/배선기구,전력공급용 전선,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산아래,13.4,18 m/s 이상,서,35.0
200404073811029,임야,,,0,0,0,0,토,횡성소방서,우천119안전센터,20200404055022,20200404055122,20200404060302,20200404072738,20200404072738,20200404072738,700,5076,강원특별자치도,횡성군,11,6,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,1.5,0~4 m/s,북동,81.0
200224173159277,임야,,,0,2,2,408,월,춘천소방서,강촌119안전센터,20200224125618,20200224125702,20200224130306,20200224171314,20200224171314,20200224171314,364,15008,강원특별자치도,춘천시,28,22,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,평지,9.6,0~4 m/s,남동,45.0
200321162534900,임야,,,0,0,0,2101,토,진안소방서,진안119안전센터,20200321135126,20200321135219,20200321135700,20200321143340,20200321150040,20200321152000,281,3820,전북특별자치도,진안군,28,7,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,기타(부주의),"종이,목재,건초등",종이,,,"종이,목재,건초등",잔디,임야,산불,사유림,,N,N,N,사유림,산아래,19.0,0~4 m/s,남,42.0
200321120136639,임야,,,0,0,0,9900,금,고창소방서,고창119안전센터,20200320234648,20200320234905,20200320235905,20200321093019,20200321095519,20200321115419,600,35774,전북특별자치도,고창군,8,8,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,"종이,목재,건초등",나무,임야,산불,국유림,,N,N,N,국유림,산중턱,9.0,0~4 m/s,남동,44.0
200414180610717,임야,가스,액화석유가스(LPG),0,0,0,1408,화,완주소방서,고산119안전센터,20200414105326,20200414105426,20200414110056,20200414122011,20200414144011,20200414154611,390,13155,전북특별자치도,완주군,24,14,5.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",산업장비,용접절단기(토치),"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,15.5,5~8 m/s,남서,32.0
